GHG Constraint,,,,,,
INPUT_TABLE,,,,,,
Variable ID,,,,,,
StubTechCost,,,,,,
,,,,,,
region,supplysector,tranSubsector,stub-technology,period,minicam-non-energy-input,input-cost
NH,trn_pass_road,Bus,BEV,2030,non-energy,1.295658
NH,trn_pass_road,Bus,BEV,2035,non-energy,1.246154
NH,trn_pass_road,Bus,BEV,2040,non-energy,1.196741
NH,trn_pass_road,Bus,BEV,2045,non-energy,1.147328
NH,trn_pass_road,Bus,BEV,2050,non-energy,1.073696
NH,trn_pass_road,Bus,BEV,2055,non-energy,1.061632
NH,trn_pass_road,Bus,BEV,2060,non-energy,1.013376
NH,trn_pass_road,Bus,BEV,2065,non-energy,0.989248
NH,trn_pass_road,Bus,BEV,2070,non-energy,1.001312
NH,trn_pass_road,Bus,BEV,2075,non-energy,0.989248
NH,trn_pass_road,Bus,BEV,2080,non-energy,0.989248
NH,trn_pass_road,Bus,BEV,2085,non-energy,0.989248
NH,trn_pass_road,Bus,BEV,2090,non-energy,0.989248
NH,trn_pass_road,Bus,BEV,2095,non-energy,1.001312
NH,trn_pass_road,Bus,BEV,2100,non-energy,1.001312
NH,trn_pass_road,Bus,FCEV,1990,non-energy,1.4364
NH,trn_pass_road,Bus,FCEV,2005,non-energy,1.4364
NH,trn_pass_road,Bus,FCEV,2010,non-energy,1.4364
NH,trn_pass_road,Bus,FCEV,2015,non-energy,1.4364
NH,trn_pass_road,Bus,FCEV,2020,non-energy,1.4364
NH,trn_pass_road,Bus,FCEV,2025,non-energy,1.20757
NH,trn_pass_road,Bus,FCEV,2030,non-energy,1.198106
NH,trn_pass_road,Bus,FCEV,2035,non-energy,1.188551
NH,trn_pass_road,Bus,FCEV,2040,non-energy,1.179087
NH,trn_pass_road,Bus,FCEV,2045,non-energy,1.169623
NH,trn_pass_road,Bus,FCEV,2050,non-energy,1.134572
NH,trn_pass_road,Bus,FCEV,2055,non-energy,1.121824
NH,trn_pass_road,Bus,FCEV,2060,non-energy,1.070832
NH,trn_pass_road,Bus,FCEV,2065,non-energy,1.045336
NH,trn_pass_road,Bus,FCEV,2070,non-energy,1.058084
NH,trn_pass_road,Bus,FCEV,2075,non-energy,1.045336
NH,trn_pass_road,Bus,FCEV,2080,non-energy,1.045336
NH,trn_pass_road,Bus,FCEV,2085,non-energy,1.045336
NH,trn_pass_road,Bus,FCEV,2090,non-energy,1.045336
NH,trn_pass_road,Bus,FCEV,2095,non-energy,1.058084
NH,trn_pass_road,Bus,FCEV,2100,non-energy,1.058084
NH,trn_pass_road_LDV,2W and 3W,BEV,1990,non-energy,0.5883
NH,trn_pass_road_LDV,2W and 3W,BEV,2005,non-energy,0.5883
NH,trn_pass_road_LDV,2W and 3W,BEV,2010,non-energy,0.5654
NH,trn_pass_road_LDV,2W and 3W,BEV,2015,non-energy,0.5425
NH,trn_pass_road_LDV,2W and 3W,BEV,2020,non-energy,0.5196
NH,trn_pass_road_LDV,2W and 3W,BEV,2025,non-energy,0.471471
NH,trn_pass_road_LDV,2W and 3W,BEV,2030,non-energy,0.470015
NH,trn_pass_road_LDV,2W and 3W,BEV,2035,non-energy,0.468559
NH,trn_pass_road_LDV,2W and 3W,BEV,2040,non-energy,0.467103
NH,trn_pass_road_LDV,2W and 3W,BEV,2045,non-energy,0.465738
NH,trn_pass_road_LDV,2W and 3W,BEV,2050,non-energy,0.454078
NH,trn_pass_road_LDV,2W and 3W,BEV,2055,non-energy,0.447568
NH,trn_pass_road_LDV,2W and 3W,BEV,2060,non-energy,0.425964
NH,trn_pass_road_LDV,2W and 3W,BEV,2065,non-energy,0.41451
NH,trn_pass_road_LDV,2W and 3W,BEV,2070,non-energy,0.418237
NH,trn_pass_road_LDV,2W and 3W,BEV,2075,non-energy,0.411886
NH,trn_pass_road_LDV,2W and 3W,BEV,2080,non-energy,0.410656
NH,trn_pass_road_LDV,2W and 3W,BEV,2085,non-energy,0.409344
NH,trn_pass_road_LDV,2W and 3W,BEV,2090,non-energy,0.408032
NH,trn_pass_road_LDV,2W and 3W,BEV,2095,non-energy,0.41168
NH,trn_pass_road_LDV,2W and 3W,BEV,2100,non-energy,0.41168
NH,trn_pass_road_LDV_4W,Car,BEV,1990,non-energy,0.2668
NH,trn_pass_road_LDV_4W,Car,BEV,2005,non-energy,0.2668
NH,trn_pass_road_LDV_4W,Car,BEV,2010,non-energy,0.2668
NH,trn_pass_road_LDV_4W,Car,BEV,2015,non-energy,0.2668
NH,trn_pass_road_LDV_4W,Car,BEV,2020,non-energy,0.2668
NH,trn_pass_road_LDV_4W,Car,BEV,2025,non-energy,0.223496
NH,trn_pass_road_LDV_4W,Car,BEV,2030,non-energy,0.204113
NH,trn_pass_road_LDV_4W,Car,BEV,2035,non-energy,0.204113
NH,trn_pass_road_LDV_4W,Car,BEV,2040,non-energy,0.204113
NH,trn_pass_road_LDV_4W,Car,BEV,2045,non-energy,0.204113
NH,trn_pass_road_LDV_4W,Car,BEV,2050,non-energy,0.199627
NH,trn_pass_road_LDV_4W,Car,BEV,2055,non-energy,0.197384
NH,trn_pass_road_LDV_4W,Car,BEV,2060,non-energy,0.188412
NH,trn_pass_road_LDV_4W,Car,BEV,2065,non-energy,0.183926
NH,trn_pass_road_LDV_4W,Car,BEV,2070,non-energy,0.186169
NH,trn_pass_road_LDV_4W,Car,BEV,2075,non-energy,0.183926
NH,trn_pass_road_LDV_4W,Car,BEV,2080,non-energy,0.183926
NH,trn_pass_road_LDV_4W,Car,BEV,2085,non-energy,0.183926
NH,trn_pass_road_LDV_4W,Car,BEV,2090,non-energy,0.183926
NH,trn_pass_road_LDV_4W,Car,BEV,2095,non-energy,0.186169
NH,trn_pass_road_LDV_4W,Car,BEV,2100,non-energy,0.186169
NH,trn_pass_road_LDV_4W,Car,FCEV,1990,non-energy,0.355
NH,trn_pass_road_LDV_4W,Car,FCEV,2005,non-energy,0.355
NH,trn_pass_road_LDV_4W,Car,FCEV,2010,non-energy,0.355
NH,trn_pass_road_LDV_4W,Car,FCEV,2015,non-energy,0.355
NH,trn_pass_road_LDV_4W,Car,FCEV,2020,non-energy,0.355
NH,trn_pass_road_LDV_4W,Car,FCEV,2025,non-energy,0.28028
NH,trn_pass_road_LDV_4W,Car,FCEV,2030,non-energy,0.23751
NH,trn_pass_road_LDV_4W,Car,FCEV,2035,non-energy,0.23751
NH,trn_pass_road_LDV_4W,Car,FCEV,2040,non-energy,0.231686
NH,trn_pass_road_LDV_4W,Car,FCEV,2045,non-energy,0.225771
NH,trn_pass_road_LDV_4W,Car,FCEV,2050,non-energy,0.215113
NH,trn_pass_road_LDV_4W,Car,FCEV,2055,non-energy,0.212344
NH,trn_pass_road_LDV_4W,Car,FCEV,2060,non-energy,0.202356
NH,trn_pass_road_LDV_4W,Car,FCEV,2065,non-energy,0.19721
NH,trn_pass_road_LDV_4W,Car,FCEV,2070,non-energy,0.199283
NH,trn_pass_road_LDV_4W,Car,FCEV,2075,non-energy,0.196472
NH,trn_pass_road_LDV_4W,Car,FCEV,2080,non-energy,0.196144
NH,trn_pass_road_LDV_4W,Car,FCEV,2085,non-energy,0.195816
NH,trn_pass_road_LDV_4W,Car,FCEV,2090,non-energy,0.195488
NH,trn_pass_road_LDV_4W,Car,FCEV,2095,non-energy,0.19754
NH,trn_pass_road_LDV_4W,Car,FCEV,2100,non-energy,0.19754
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,1990,non-energy,0.4024
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2005,non-energy,0.4024
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2010,non-energy,0.4024
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2015,non-energy,0.4024
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2020,non-energy,0.4032
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2025,non-energy,0.338338
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2030,non-energy,0.309764
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2035,non-energy,0.309764
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,non-energy,0.309764
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,non-energy,0.309764
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2050,non-energy,0.302956
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2055,non-energy,0.299552
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2060,non-energy,0.285936
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2065,non-energy,0.279128
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2070,non-energy,0.282532
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2075,non-energy,0.279128
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2080,non-energy,0.279128
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2085,non-energy,0.279128
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2090,non-energy,0.279128
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2095,non-energy,0.282532
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2100,non-energy,0.282532
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,1990,non-energy,0.5308
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2005,non-energy,0.5308
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2010,non-energy,0.5308
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2015,non-energy,0.5308
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2020,non-energy,0.5324
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2025,non-energy,0.420693
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2030,non-energy,0.356902
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2035,non-energy,0.356902
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,non-energy,0.348257
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,non-energy,0.339521
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2050,non-energy,0.323604
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2055,non-energy,0.31944
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2060,non-energy,0.304416
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2065,non-energy,0.296676
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2070,non-energy,0.299796
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2075,non-energy,0.295692
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2080,non-energy,0.2952
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2085,non-energy,0.294708
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2090,non-energy,0.294216
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2095,non-energy,0.297306
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2100,non-energy,0.297306
NJ,trn_freight_road,Heavy truck,BEV,1990,non-energy,1.2336
NJ,trn_freight_road,Heavy truck,BEV,2005,non-energy,1.2336
NJ,trn_freight_road,Heavy truck,BEV,2010,non-energy,1.2336
NJ,trn_freight_road,Heavy truck,BEV,2015,non-energy,1.2336
NJ,trn_freight_road,Heavy truck,BEV,2020,non-energy,1.2336
NJ,trn_freight_road,Heavy truck,BEV,2025,non-energy,0.66376
NJ,trn_freight_road,Heavy truck,BEV,2030,non-energy,0.594396
NJ,trn_freight_road,Heavy truck,BEV,2035,non-energy,0.53325
NJ,trn_freight_road,Heavy truck,BEV,2040,non-energy,0.472104
NJ,trn_freight_road,Heavy truck,BEV,2045,non-energy,0.400554
NJ,trn_freight_road,Heavy truck,BEV,2050,non-energy,0.327746
NJ,trn_freight_road,Heavy truck,BEV,2055,non-energy,0.318888
NJ,trn_freight_road,Heavy truck,BEV,2060,non-energy,0.318888
NJ,trn_freight_road,Heavy truck,BEV,2065,non-energy,0.305601
NJ,trn_freight_road,Heavy truck,BEV,2070,non-energy,0.305601
NJ,trn_freight_road,Heavy truck,BEV,2075,non-energy,0.314459
NJ,trn_freight_road,Heavy truck,BEV,2080,non-energy,0.318888
NJ,trn_freight_road,Heavy truck,BEV,2085,non-energy,0.318888
NJ,trn_freight_road,Heavy truck,BEV,2090,non-energy,0.318888
NJ,trn_freight_road,Heavy truck,BEV,2095,non-energy,0.318888
NJ,trn_freight_road,Heavy truck,BEV,2100,non-energy,0.318888
NJ,trn_freight_road,Heavy truck,FCEV,1990,non-energy,0.5737
NJ,trn_freight_road,Heavy truck,FCEV,2005,non-energy,0.5737
NJ,trn_freight_road,Heavy truck,FCEV,2010,non-energy,0.5737
NJ,trn_freight_road,Heavy truck,FCEV,2015,non-energy,0.5737
NJ,trn_freight_road,Heavy truck,FCEV,2020,non-energy,0.5737
NJ,trn_freight_road,Heavy truck,FCEV,2025,non-energy,0.38896
NJ,trn_freight_road,Heavy truck,FCEV,2030,non-energy,0.370905
NJ,trn_freight_road,Heavy truck,FCEV,2035,non-energy,0.357712
NJ,trn_freight_road,Heavy truck,FCEV,2040,non-energy,0.344519
NJ,trn_freight_road,Heavy truck,FCEV,2045,non-energy,0.322938
NJ,trn_freight_road,Heavy truck,FCEV,2050,non-energy,0.297998
NJ,trn_freight_road,Heavy truck,FCEV,2055,non-energy,0.289944
NJ,trn_freight_road,Heavy truck,FCEV,2060,non-energy,0.289944
NJ,trn_freight_road,Heavy truck,FCEV,2065,non-energy,0.277863
NJ,trn_freight_road,Heavy truck,FCEV,2070,non-energy,0.277863
NJ,trn_freight_road,Heavy truck,FCEV,2075,non-energy,0.285917
NJ,trn_freight_road,Heavy truck,FCEV,2080,non-energy,0.289944
NJ,trn_freight_road,Heavy truck,FCEV,2085,non-energy,0.289944
NJ,trn_freight_road,Heavy truck,FCEV,2090,non-energy,0.289944
NJ,trn_freight_road,Heavy truck,FCEV,2095,non-energy,0.289944
NJ,trn_freight_road,Heavy truck,FCEV,2100,non-energy,0.289944
NJ,trn_freight_road,Light truck,BEV,1990,non-energy,0.2025
NJ,trn_freight_road,Light truck,BEV,2005,non-energy,0.2025
NJ,trn_freight_road,Light truck,BEV,2010,non-energy,0.2025
NJ,trn_freight_road,Light truck,BEV,2015,non-energy,0.2025
NJ,trn_freight_road,Light truck,BEV,2020,non-energy,0.2025
NJ,trn_freight_road,Light truck,BEV,2025,non-energy,0.15328
NJ,trn_freight_road,Light truck,BEV,2030,non-energy,0.142832
NJ,trn_freight_road,Light truck,BEV,2035,non-energy,0.142832
NJ,trn_freight_road,Light truck,BEV,2040,non-energy,0.142832
NJ,trn_freight_road,Light truck,BEV,2045,non-energy,0.139216
NJ,trn_freight_road,Light truck,BEV,2050,non-energy,0.133792
NJ,trn_freight_road,Light truck,BEV,2055,non-energy,0.130176
NJ,trn_freight_road,Light truck,BEV,2060,non-energy,0.130176
NJ,trn_freight_road,Light truck,BEV,2065,non-energy,0.124752
NJ,trn_freight_road,Light truck,BEV,2070,non-energy,0.124752
NJ,trn_freight_road,Light truck,BEV,2075,non-energy,0.128368
NJ,trn_freight_road,Light truck,BEV,2080,non-energy,0.130176
NJ,trn_freight_road,Light truck,BEV,2085,non-energy,0.130176
NJ,trn_freight_road,Light truck,BEV,2090,non-energy,0.130176
NJ,trn_freight_road,Light truck,BEV,2095,non-energy,0.130176
NJ,trn_freight_road,Light truck,BEV,2100,non-energy,0.130176
NJ,trn_freight_road,Light truck,FCEV,1990,non-energy,0.2554
NJ,trn_freight_road,Light truck,FCEV,2005,non-energy,0.2554
NJ,trn_freight_road,Light truck,FCEV,2010,non-energy,0.2554
NJ,trn_freight_road,Light truck,FCEV,2015,non-energy,0.2554
NJ,trn_freight_road,Light truck,FCEV,2020,non-energy,0.2554
NJ,trn_freight_road,Light truck,FCEV,2025,non-energy,0.18312
NJ,trn_freight_road,Light truck,FCEV,2030,non-energy,0.159896
NJ,trn_freight_road,Light truck,FCEV,2035,non-energy,0.159896
NJ,trn_freight_road,Light truck,FCEV,2040,non-energy,0.157052
NJ,trn_freight_road,Light truck,FCEV,2045,non-energy,0.150304
NJ,trn_freight_road,Light truck,FCEV,2050,non-energy,0.141784
NJ,trn_freight_road,Light truck,FCEV,2055,non-energy,0.137952
NJ,trn_freight_road,Light truck,FCEV,2060,non-energy,0.137952
NJ,trn_freight_road,Light truck,FCEV,2065,non-energy,0.132204
NJ,trn_freight_road,Light truck,FCEV,2070,non-energy,0.132204
NJ,trn_freight_road,Light truck,FCEV,2075,non-energy,0.136036
NJ,trn_freight_road,Light truck,FCEV,2080,non-energy,0.137952
NJ,trn_freight_road,Light truck,FCEV,2085,non-energy,0.137952
NJ,trn_freight_road,Light truck,FCEV,2090,non-energy,0.137952
NJ,trn_freight_road,Light truck,FCEV,2095,non-energy,0.137952
NJ,trn_freight_road,Light truck,FCEV,2100,non-energy,0.137952
NJ,trn_freight_road,Medium truck,BEV,1990,non-energy,0.4549
NJ,trn_freight_road,Medium truck,BEV,2005,non-energy,0.4549
NJ,trn_freight_road,Medium truck,BEV,2010,non-energy,0.4549
NJ,trn_freight_road,Medium truck,BEV,2015,non-energy,0.4549
NJ,trn_freight_road,Medium truck,BEV,2020,non-energy,0.4549
NJ,trn_freight_road,Medium truck,BEV,2025,non-energy,0.31504
NJ,trn_freight_road,Medium truck,BEV,2030,non-energy,0.302254
NJ,trn_freight_road,Medium truck,BEV,2035,non-energy,0.293406
NJ,trn_freight_road,Medium truck,BEV,2040,non-energy,0.284558
NJ,trn_freight_road,Medium truck,BEV,2045,non-energy,0.26873
NJ,trn_freight_road,Medium truck,BEV,2050,non-energy,0.249972
NJ,trn_freight_road,Medium truck,BEV,2055,non-energy,0.243216
NJ,trn_freight_road,Medium truck,BEV,2060,non-energy,0.243216
NJ,trn_freight_road,Medium truck,BEV,2065,non-energy,0.233082
NJ,trn_freight_road,Medium truck,BEV,2070,non-energy,0.233082
NJ,trn_freight_road,Medium truck,BEV,2075,non-energy,0.239838
NJ,trn_freight_road,Medium truck,BEV,2080,non-energy,0.243216
NJ,trn_freight_road,Medium truck,BEV,2085,non-energy,0.243216
NJ,trn_freight_road,Medium truck,BEV,2090,non-energy,0.243216
NJ,trn_freight_road,Medium truck,BEV,2095,non-energy,0.243216
NJ,trn_freight_road,Medium truck,BEV,2100,non-energy,0.243216
NJ,trn_freight_road,Medium truck,FCEV,1990,non-energy,0.3879
NJ,trn_freight_road,Medium truck,FCEV,2005,non-energy,0.3879
NJ,trn_freight_road,Medium truck,FCEV,2010,non-energy,0.3879
NJ,trn_freight_road,Medium truck,FCEV,2015,non-energy,0.3879
NJ,trn_freight_road,Medium truck,FCEV,2020,non-energy,0.3879
NJ,trn_freight_road,Medium truck,FCEV,2025,non-energy,0.28984
NJ,trn_freight_road,Medium truck,FCEV,2030,non-energy,0.282425
NJ,trn_freight_road,Medium truck,FCEV,2035,non-energy,0.278633
NJ,trn_freight_road,Medium truck,FCEV,2040,non-energy,0.274841
NJ,trn_freight_road,Medium truck,FCEV,2045,non-energy,0.264264
NJ,trn_freight_road,Medium truck,FCEV,2050,non-energy,0.250416
NJ,trn_freight_road,Medium truck,FCEV,2055,non-energy,0.243648
NJ,trn_freight_road,Medium truck,FCEV,2060,non-energy,0.243648
NJ,trn_freight_road,Medium truck,FCEV,2065,non-energy,0.233496
NJ,trn_freight_road,Medium truck,FCEV,2070,non-energy,0.233496
NJ,trn_freight_road,Medium truck,FCEV,2075,non-energy,0.240264
NJ,trn_freight_road,Medium truck,FCEV,2080,non-energy,0.243648
NJ,trn_freight_road,Medium truck,FCEV,2085,non-energy,0.243648
NJ,trn_freight_road,Medium truck,FCEV,2090,non-energy,0.243648
NJ,trn_freight_road,Medium truck,FCEV,2095,non-energy,0.243648
NJ,trn_freight_road,Medium truck,FCEV,2100,non-energy,0.243648
NJ,trn_pass_road,Bus,BEV,1990,non-energy,2.07
NJ,trn_pass_road,Bus,BEV,2005,non-energy,2.07
NJ,trn_pass_road,Bus,BEV,2010,non-energy,2.07
NJ,trn_pass_road,Bus,BEV,2015,non-energy,2.07
NJ,trn_pass_road,Bus,BEV,2020,non-energy,2.07
NJ,trn_pass_road,Bus,BEV,2025,non-energy,1.18248
NJ,trn_pass_road,Bus,BEV,2030,non-energy,1.124802
NJ,trn_pass_road,Bus,BEV,2035,non-energy,1.081826
NJ,trn_pass_road,Bus,BEV,2040,non-energy,1.038929
NJ,trn_pass_road,Bus,BEV,2045,non-energy,0.970816
NJ,trn_pass_road,Bus,BEV,2050,non-energy,0.892736
NJ,trn_pass_road,Bus,BEV,2055,non-energy,0.868608
NJ,trn_pass_road,Bus,BEV,2060,non-energy,0.868608
NJ,trn_pass_road,Bus,BEV,2065,non-energy,0.832416
NJ,trn_pass_road,Bus,BEV,2070,non-energy,0.832416
NJ,trn_pass_road,Bus,BEV,2075,non-energy,0.856544
NJ,trn_pass_road,Bus,BEV,2080,non-energy,0.868608
NJ,trn_pass_road,Bus,BEV,2085,non-energy,0.868608
NJ,trn_pass_road,Bus,BEV,2090,non-energy,0.868608
NJ,trn_pass_road,Bus,BEV,2095,non-energy,0.868608
NJ,trn_pass_road,Bus,BEV,2100,non-energy,0.868608
NJ,trn_pass_road,Bus,FCEV,1990,non-energy,1.4364
NJ,trn_pass_road,Bus,FCEV,2005,non-energy,1.4364
NJ,trn_pass_road,Bus,FCEV,2010,non-energy,1.4364
NJ,trn_pass_road,Bus,FCEV,2015,non-energy,1.4364
NJ,trn_pass_road,Bus,FCEV,2020,non-energy,1.4364
NJ,trn_pass_road,Bus,FCEV,2025,non-energy,1.0616
NJ,trn_pass_road,Bus,FCEV,2030,non-energy,1.040114
NJ,trn_pass_road,Bus,FCEV,2035,non-energy,1.031819
NJ,trn_pass_road,Bus,FCEV,2040,non-energy,1.023603
NJ,trn_pass_road,Bus,FCEV,2045,non-energy,0.989681
NJ,trn_pass_road,Bus,FCEV,2050,non-energy,0.943352
NJ,trn_pass_road,Bus,FCEV,2055,non-energy,0.917856
NJ,trn_pass_road,Bus,FCEV,2060,non-energy,0.917856
NJ,trn_pass_road,Bus,FCEV,2065,non-energy,0.879612
NJ,trn_pass_road,Bus,FCEV,2070,non-energy,0.879612
NJ,trn_pass_road,Bus,FCEV,2075,non-energy,0.905108
NJ,trn_pass_road,Bus,FCEV,2080,non-energy,0.917856
NJ,trn_pass_road,Bus,FCEV,2085,non-energy,0.917856
NJ,trn_pass_road,Bus,FCEV,2090,non-energy,0.917856
NJ,trn_pass_road,Bus,FCEV,2095,non-energy,0.917856
NJ,trn_pass_road,Bus,FCEV,2100,non-energy,0.917856
NJ,trn_pass_road_LDV,2W and 3W,BEV,1990,non-energy,0.5883
NJ,trn_pass_road_LDV,2W and 3W,BEV,2005,non-energy,0.5883
NJ,trn_pass_road_LDV,2W and 3W,BEV,2010,non-energy,0.5654
NJ,trn_pass_road_LDV,2W and 3W,BEV,2015,non-energy,0.5425
NJ,trn_pass_road_LDV,2W and 3W,BEV,2020,non-energy,0.5196
NJ,trn_pass_road_LDV,2W and 3W,BEV,2025,non-energy,0.41448
NJ,trn_pass_road_LDV,2W and 3W,BEV,2030,non-energy,0.408035
NJ,trn_pass_road_LDV,2W and 3W,BEV,2035,non-energy,0.406771
NJ,trn_pass_road_LDV,2W and 3W,BEV,2040,non-energy,0.405507
NJ,trn_pass_road_LDV,2W and 3W,BEV,2045,non-energy,0.394086
NJ,trn_pass_road_LDV,2W and 3W,BEV,2050,non-energy,0.377548
NJ,trn_pass_road_LDV,2W and 3W,BEV,2055,non-energy,0.366192
NJ,trn_pass_road_LDV,2W and 3W,BEV,2060,non-energy,0.365112
NJ,trn_pass_road_LDV,2W and 3W,BEV,2065,non-energy,0.348795
NJ,trn_pass_road_LDV,2W and 3W,BEV,2070,non-energy,0.347691
NJ,trn_pass_road_LDV,2W and 3W,BEV,2075,non-energy,0.356633
NJ,trn_pass_road_LDV,2W and 3W,BEV,2080,non-energy,0.360576
NJ,trn_pass_road_LDV,2W and 3W,BEV,2085,non-energy,0.359424
NJ,trn_pass_road_LDV,2W and 3W,BEV,2090,non-energy,0.358272
NJ,trn_pass_road_LDV,2W and 3W,BEV,2095,non-energy,0.35712
NJ,trn_pass_road_LDV,2W and 3W,BEV,2100,non-energy,0.35712
NJ,trn_pass_road_LDV_4W,Car,BEV,1990,non-energy,0.2668
NJ,trn_pass_road_LDV_4W,Car,BEV,2005,non-energy,0.2668
NJ,trn_pass_road_LDV_4W,Car,BEV,2010,non-energy,0.2668
NJ,trn_pass_road_LDV_4W,Car,BEV,2015,non-energy,0.2668
NJ,trn_pass_road_LDV_4W,Car,BEV,2020,non-energy,0.2668
NJ,trn_pass_road_LDV_4W,Car,BEV,2025,non-energy,0.19648
NJ,trn_pass_road_LDV_4W,Car,BEV,2030,non-energy,0.177197
NJ,trn_pass_road_LDV_4W,Car,BEV,2035,non-energy,0.177197
NJ,trn_pass_road_LDV_4W,Car,BEV,2040,non-energy,0.177197
NJ,trn_pass_road_LDV_4W,Car,BEV,2045,non-energy,0.172711
NJ,trn_pass_road_LDV_4W,Car,BEV,2050,non-energy,0.165982
NJ,trn_pass_road_LDV_4W,Car,BEV,2055,non-energy,0.161496
NJ,trn_pass_road_LDV_4W,Car,BEV,2060,non-energy,0.161496
NJ,trn_pass_road_LDV_4W,Car,BEV,2065,non-energy,0.154767
NJ,trn_pass_road_LDV_4W,Car,BEV,2070,non-energy,0.154767
NJ,trn_pass_road_LDV_4W,Car,BEV,2075,non-energy,0.159253
NJ,trn_pass_road_LDV_4W,Car,BEV,2080,non-energy,0.161496
NJ,trn_pass_road_LDV_4W,Car,BEV,2085,non-energy,0.161496
NJ,trn_pass_road_LDV_4W,Car,BEV,2090,non-energy,0.161496
NJ,trn_pass_road_LDV_4W,Car,BEV,2095,non-energy,0.161496
NJ,trn_pass_road_LDV_4W,Car,BEV,2100,non-energy,0.161496
NJ,trn_pass_road_LDV_4W,Car,FCEV,1990,non-energy,0.355
NJ,trn_pass_road_LDV_4W,Car,FCEV,2005,non-energy,0.355
NJ,trn_pass_road_LDV_4W,Car,FCEV,2010,non-energy,0.355
